date,traded_companies,no_of_transaction,max_price,min_price,closing_price,traded_shares,amount,previous_closing,difference_rs
2/17/2016,Arun Valley Hydropower Development Co. Ltd.,11.0,299.0,294.0,298.0,3025.0,899231.0,299.0,-1.0
2/18/2016,Arun Valley Hydropower Development Co. Ltd.,28.0,300.0,294.0,296.0,7735.0,2304495.0,298.0,-2.0
2/21/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,301.0,298.0,301.0,10123.0,3040626.0,296.0,5.0
2/22/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,306.0,297.0,306.0,11438.0,3436142.0,301.0,5.0
2/23/2016,Arun Valley Hydropower Development Co. Ltd.,7.0,302.0,301.0,301.0,3494.0,1052194.0,306.0,-5.0
2/24/2016,Arun Valley Hydropower Development Co. Ltd.,5.0,300.0,297.0,300.0,1230.0,367650.0,301.0,-1.0
2/25/2016,Arun Valley Hydropower Development Co. Ltd.,7.0,298.0,295.0,298.0,1770.0,523920.0,300.0,-2.0
2/28/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,303.0,294.0,294.0,6537.0,1937205.0,298.0,-4.0
2/29/2016,Arun Valley Hydropower Development Co. Ltd.,9.0,293.0,290.0,290.0,2597.0,756451.0,294.0,-4.0
3/1/2016,Arun Valley Hydropower Development Co. Ltd.,10.0,291.0,286.0,291.0,1900.0,547170.0,290.0,1.0
3/2/2016,Arun Valley Hydropower Development Co. Ltd.,10.0,301.0,286.0,301.0,2109.0,619207.0,291.0,10.0
3/3/2016,Arun Valley Hydropower Development Co. Ltd.,13.0,300.0,289.0,297.0,5180.0,1520064.0,301.0,-4.0
3/6/2016,Arun Valley Hydropower Development Co. Ltd.,19.0,306.0,295.0,295.0,7987.0,2400981.0,297.0,-2.0
3/10/2016,Arun Valley Hydropower Development Co. Ltd.,65.0,324.0,298.0,324.0,28846.0,9076845.0,295.0,29.0
3/13/2016,Arun Valley Hydropower Development Co. Ltd.,168.0,356.0,330.0,356.0,75657.0,26591227.0,324.0,32.0
3/14/2016,Arun Valley Hydropower Development Co. Ltd.,242.0,391.0,363.0,375.0,72120.0,27318887.0,356.0,19.0
3/15/2016,Arun Valley Hydropower Development Co. Ltd.,124.0,370.0,341.0,341.0,36177.0,12616444.0,375.0,-34.0
3/16/2016,Arun Valley Hydropower Development Co. Ltd.,50.0,338.0,325.0,334.0,12334.0,4077012.0,341.0,-7.0
3/17/2016,Arun Valley Hydropower Development Co. Ltd.,42.0,340.0,323.0,340.0,14994.0,4945218.0,334.0,6.0
3/20/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,346.0,329.0,339.0,10824.0,3629815.0,340.0,-1.0
3/21/2016,Arun Valley Hydropower Development Co. Ltd.,31.0,345.0,330.0,330.0,11009.0,3682255.0,339.0,-9.0
3/23/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,330.0,320.0,328.0,7072.0,2306478.0,330.0,-2.0
3/24/2016,Arun Valley Hydropower Development Co. Ltd.,57.0,334.0,314.0,314.0,16649.0,5331002.0,328.0,-14.0
3/27/2016,Arun Valley Hydropower Development Co. Ltd.,51.0,316.0,302.0,314.0,15456.0,4779395.0,314.0,0.0
3/28/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,315.0,311.0,313.0,8105.0,2531575.0,314.0,-1.0
3/29/2016,Arun Valley Hydropower Development Co. Ltd.,20.0,314.0,305.0,310.0,4057.0,1259537.0,313.0,-3.0
3/30/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,316.0,305.0,306.0,7975.0,2465701.0,310.0,-4.0
3/31/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,315.0,303.0,308.0,7797.0,2410337.0,306.0,2.0
4/3/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,313.0,301.0,313.0,9938.0,3026033.0,308.0,5.0
4/4/2016,Arun Valley Hydropower Development Co. Ltd.,29.0,315.0,305.0,310.0,8231.0,2548961.0,313.0,-3.0
4/5/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,315.0,308.0,314.0,6335.0,1971132.0,310.0,4.0
4/6/2016,Arun Valley Hydropower Development Co. Ltd.,43.0,315.0,306.0,306.0,7395.0,2291148.0,314.0,-8.0
4/10/2016,Arun Valley Hydropower Development Co. Ltd.,29.0,310.0,302.0,306.0,9705.0,2970974.0,306.0,0.0
4/11/2016,Arun Valley Hydropower Development Co. Ltd.,15.0,309.0,305.0,309.0,3793.0,1162761.0,306.0,3.0
4/12/2016,Arun Valley Hydropower Development Co. Ltd.,14.0,309.0,305.0,305.0,2060.0,629846.0,309.0,-4.0
4/14/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,311.0,301.0,310.0,7178.0,2191076.0,305.0,5.0
4/17/2016,Arun Valley Hydropower Development Co. Ltd.,13.0,310.0,307.0,310.0,3426.0,1059899.0,310.0,0.0
4/18/2016,Arun Valley Hydropower Development Co. Ltd.,20.0,316.0,309.0,309.0,3413.0,1061364.0,310.0,-1.0
4/19/2016,Arun Valley Hydropower Development Co. Ltd.,39.0,310.0,305.0,310.0,11936.0,3664925.0,309.0,1.0
4/20/2016,Arun Valley Hydropower Development Co. Ltd.,37.0,310.0,306.0,309.0,15598.0,4807213.0,310.0,-1.0
4/21/2016,Arun Valley Hydropower Development Co. Ltd.,34.0,308.0,303.0,303.0,14729.0,4503722.0,309.0,-6.0
4/24/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,310.0,304.0,306.0,7322.0,2240348.0,303.0,3.0
4/25/2016,Arun Valley Hydropower Development Co. Ltd.,37.0,305.0,301.0,302.0,14693.0,4447772.0,306.0,-4.0
4/26/2016,Arun Valley Hydropower Development Co. Ltd.,47.0,308.0,300.0,305.0,17487.0,5302070.0,302.0,3.0
4/27/2016,Arun Valley Hydropower Development Co. Ltd.,36.0,304.0,300.0,304.0,10935.0,3301416.0,305.0,-1.0
4/28/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,310.0,300.0,310.0,5412.0,1644914.0,304.0,6.0
5/2/2016,Arun Valley Hydropower Development Co. Ltd.,39.0,309.0,304.0,307.0,12570.0,3863913.0,310.0,-3.0
5/3/2016,Arun Valley Hydropower Development Co. Ltd.,178.0,331.0,305.0,327.0,64128.0,20586310.0,307.0,20.0
5/4/2016,Arun Valley Hydropower Development Co. Ltd.,54.0,326.0,315.0,320.0,9744.0,3114595.0,327.0,-7.0
5/5/2016,Arun Valley Hydropower Development Co. Ltd.,39.0,318.0,310.0,314.0,12283.0,3852674.0,320.0,-6.0
5/8/2016,Arun Valley Hydropower Development Co. Ltd.,78.0,327.0,317.0,320.0,25974.0,8367963.0,314.0,6.0
5/9/2016,Arun Valley Hydropower Development Co. Ltd.,84.0,338.0,318.0,332.0,29320.0,9637023.0,320.0,12.0
5/10/2016,Arun Valley Hydropower Development Co. Ltd.,67.0,343.0,330.0,330.0,25723.0,8675777.0,332.0,-2.0
5/11/2016,Arun Valley Hydropower Development Co. Ltd.,40.0,339.0,330.0,332.0,10800.0,3596407.0,330.0,2.0
5/12/2016,Arun Valley Hydropower Development Co. Ltd.,73.0,344.0,336.0,336.0,28999.0,9852036.0,332.0,4.0
5/15/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,340.0,330.0,335.0,9850.0,3300587.0,336.0,-1.0
5/16/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,340.0,330.0,333.0,8084.0,2701565.0,335.0,-2.0
5/17/2016,Arun Valley Hydropower Development Co. Ltd.,41.0,333.0,328.0,329.0,13306.0,4392578.0,333.0,-4.0
5/18/2016,Arun Valley Hydropower Development Co. Ltd.,48.0,338.0,333.0,335.0,11248.0,3773038.0,329.0,6.0
5/19/2016,Arun Valley Hydropower Development Co. Ltd.,35.0,340.0,330.0,335.0,9542.0,3201338.0,335.0,0.0
5/22/2016,Arun Valley Hydropower Development Co. Ltd.,57.0,337.0,330.0,331.0,26817.0,8963504.0,335.0,-4.0
5/23/2016,Arun Valley Hydropower Development Co. Ltd.,45.0,334.0,328.0,334.0,14083.0,4668974.0,331.0,3.0
5/24/2016,Arun Valley Hydropower Development Co. Ltd.,41.0,335.0,331.0,332.0,13309.0,4435578.0,334.0,-2.0
5/25/2016,Arun Valley Hydropower Development Co. Ltd.,62.0,338.0,330.0,338.0,21449.0,7186279.0,332.0,6.0
5/26/2016,Arun Valley Hydropower Development Co. Ltd.,35.0,338.0,330.0,337.0,11988.0,3991454.0,338.0,-1.0
5/29/2016,Arun Valley Hydropower Development Co. Ltd.,38.0,349.0,334.0,334.0,9597.0,3258226.0,337.0,-3.0
5/30/2016,Arun Valley Hydropower Development Co. Ltd.,40.0,342.0,336.0,340.0,12088.0,4102553.0,334.0,6.0
5/31/2016,Arun Valley Hydropower Development Co. Ltd.,197.0,374.0,340.0,374.0,61779.0,22662140.0,340.0,34.0
6/1/2016,Arun Valley Hydropower Development Co. Ltd.,240.0,402.0,354.0,366.0,78039.0,29209511.0,374.0,-8.0
6/2/2016,Arun Valley Hydropower Development Co. Ltd.,75.0,365.0,353.0,356.0,25787.0,9228426.0,366.0,-10.0
6/5/2016,Arun Valley Hydropower Development Co. Ltd.,57.0,353.0,340.0,340.0,16319.0,5665713.0,356.0,-16.0
6/6/2016,Arun Valley Hydropower Development Co. Ltd.,38.0,352.0,343.0,350.0,11655.0,4061963.0,340.0,10.0
6/7/2016,Arun Valley Hydropower Development Co. Ltd.,41.0,350.0,343.0,348.0,9737.0,3369171.0,350.0,-2.0
6/8/2016,Arun Valley Hydropower Development Co. Ltd.,37.0,354.0,342.0,349.0,13836.0,4789227.0,348.0,1.0
6/9/2016,Arun Valley Hydropower Development Co. Ltd.,55.0,352.0,336.0,349.0,26484.0,9145667.0,349.0,0.0
6/12/2016,Arun Valley Hydropower Development Co. Ltd.,91.0,357.0,344.0,356.0,50039.0,17588019.0,349.0,7.0
6/13/2016,Arun Valley Hydropower Development Co. Ltd.,79.0,363.0,350.0,355.0,43140.0,15340840.0,356.0,-1.0
6/14/2016,Arun Valley Hydropower Development Co. Ltd.,133.0,375.0,357.0,365.0,67920.0,24892977.0,355.0,10.0
6/15/2016,Arun Valley Hydropower Development Co. Ltd.,65.0,370.0,357.0,359.0,27350.0,9945108.0,365.0,-6.0
6/16/2016,Arun Valley Hydropower Development Co. Ltd.,122.0,394.0,366.0,378.0,47493.0,17656672.0,359.0,19.0
6/19/2016,Arun Valley Hydropower Development Co. Ltd.,198.0,409.0,375.0,390.0,90850.0,35419118.0,378.0,12.0
6/20/2016,Arun Valley Hydropower Development Co. Ltd.,119.0,402.0,383.0,386.0,60257.0,23900165.0,390.0,-4.0
6/21/2016,Arun Valley Hydropower Development Co. Ltd.,87.0,400.0,386.0,390.0,38502.0,15135889.0,386.0,4.0
6/22/2016,Arun Valley Hydropower Development Co. Ltd.,81.0,404.0,388.0,396.0,29094.0,11429506.0,390.0,6.0
6/23/2016,Arun Valley Hydropower Development Co. Ltd.,381.0,435.0,401.0,435.0,156869.0,66459227.0,396.0,39.0
6/26/2016,Arun Valley Hydropower Development Co. Ltd.,199.0,443.0,415.0,415.0,62449.0,26517911.0,435.0,-20.0
6/27/2016,Arun Valley Hydropower Development Co. Ltd.,135.0,434.0,420.0,424.0,56552.0,24075475.0,415.0,9.0
6/28/2016,Arun Valley Hydropower Development Co. Ltd.,80.0,435.0,416.0,429.0,27672.0,11696232.0,424.0,5.0
6/29/2016,Arun Valley Hydropower Development Co. Ltd.,152.0,437.0,418.0,433.0,67476.0,28794716.0,429.0,4.0
6/30/2016,Arun Valley Hydropower Development Co. Ltd.,123.0,437.0,425.0,435.0,60741.0,26110600.0,433.0,2.0
7/3/2016,Arun Valley Hydropower Development Co. Ltd.,61.0,450.0,430.0,434.0,19157.0,8329221.0,435.0,-1.0
7/4/2016,Arun Valley Hydropower Development Co. Ltd.,67.0,434.0,427.0,428.0,22942.0,9876812.0,434.0,-6.0
7/5/2016,Arun Valley Hydropower Development Co. Ltd.,53.0,430.0,423.0,425.0,10719.0,4581262.0,428.0,-3.0
7/6/2016,Arun Valley Hydropower Development Co. Ltd.,67.0,428.0,420.0,422.0,20544.0,8669867.0,425.0,-3.0
7/10/2016,Arun Valley Hydropower Development Co. Ltd.,74.0,425.0,417.0,420.0,33129.0,13908925.0,422.0,-2.0
7/11/2016,Arun Valley Hydropower Development Co. Ltd.,56.0,420.0,405.0,412.0,14144.0,5841361.0,420.0,-8.0
7/12/2016,Arun Valley Hydropower Development Co. Ltd.,77.0,412.0,393.0,405.0,22869.0,9211460.0,412.0,-7.0
7/13/2016,Arun Valley Hydropower Development Co. Ltd.,49.0,400.0,385.0,397.0,15233.0,6032779.0,405.0,-8.0
7/14/2016,Arun Valley Hydropower Development Co. Ltd.,56.0,423.0,395.0,412.0,42759.0,17863572.0,397.0,15.0
7/17/2016,Arun Valley Hydropower Development Co. Ltd.,42.0,435.0,415.0,421.0,32931.0,14193922.0,412.0,9.0
7/18/2016,Arun Valley Hydropower Development Co. Ltd.,35.0,429.0,413.0,415.0,13166.0,5493523.0,421.0,-6.0
7/19/2016,Arun Valley Hydropower Development Co. Ltd.,116.0,424.0,405.0,420.0,38058.0,15813328.0,415.0,5.0
7/20/2016,Arun Valley Hydropower Development Co. Ltd.,44.0,422.0,412.0,414.0,11320.0,4709535.0,420.0,-6.0
7/21/2016,Arun Valley Hydropower Development Co. Ltd.,45.0,414.0,401.0,413.0,23283.0,9504104.0,414.0,-1.0
7/25/2016,Arun Valley Hydropower Development Co. Ltd.,57.0,420.0,410.0,415.0,21184.0,8798701.0,413.0,2.0
7/26/2016,Arun Valley Hydropower Development Co. Ltd.,100.0,428.0,410.0,424.0,35590.0,14854924.0,415.0,9.0
7/27/2016,Arun Valley Hydropower Development Co. Ltd.,104.0,435.0,416.0,427.0,33978.0,14446653.0,424.0,3.0
7/28/2016,Arun Valley Hydropower Development Co. Ltd.,81.0,428.0,415.0,423.0,28720.0,12131249.0,427.0,-4.0
7/31/2016,Arun Valley Hydropower Development Co. Ltd.,315.0,465.0,420.0,465.0,135415.0,60799361.0,423.0,42.0
8/1/2016,Arun Valley Hydropower Development Co. Ltd.,176.0,485.0,440.0,458.0,50730.0,23334558.0,465.0,-7.0
8/2/2016,Arun Valley Hydropower Development Co. Ltd.,165.0,455.0,436.0,444.0,54916.0,24450641.0,458.0,-14.0
8/3/2016,Arun Valley Hydropower Development Co. Ltd.,82.0,444.0,416.0,444.0,24492.0,10715367.0,444.0,0.0
8/4/2016,Arun Valley Hydropower Development Co. Ltd.,95.0,452.0,415.0,415.0,29163.0,12420223.0,444.0,-29.0
8/7/2016,Arun Valley Hydropower Development Co. Ltd.,155.0,456.0,423.0,445.0,70764.0,32194670.0,415.0,30.0
8/8/2016,Arun Valley Hydropower Development Co. Ltd.,133.0,440.0,403.0,411.0,40204.0,16866048.0,445.0,-34.0
8/9/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,445.0,419.0,430.0,5971.0,2612269.0,411.0,19.0
8/10/2016,Arun Valley Hydropower Development Co. Ltd.,162.0,453.0,414.0,436.0,65755.0,28330489.0,430.0,6.0
8/11/2016,Arun Valley Hydropower Development Co. Ltd.,174.0,439.0,424.0,430.0,89007.0,38528919.0,436.0,-6.0
8/14/2016,Arun Valley Hydropower Development Co. Ltd.,248.0,422.0,404.0,418.0,106293.0,43745221.0,430.0,-12.0
8/15/2016,Arun Valley Hydropower Development Co. Ltd.,90.0,394.0,350.0,370.0,35439.0,13017895.0,380.0,-10.0
8/16/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,367.0,349.0,355.0,6738.0,2413482.0,370.0,-15.0
8/17/2016,Arun Valley Hydropower Development Co. Ltd.,45.0,375.0,362.0,375.0,15832.0,5794669.0,355.0,20.0
8/21/2016,Arun Valley Hydropower Development Co. Ltd.,9.0,368.0,354.0,361.0,2985.0,1077430.0,375.0,-14.0
8/22/2016,Arun Valley Hydropower Development Co. Ltd.,58.0,354.0,325.0,335.0,12380.0,4198155.0,361.0,-26.0
8/23/2016,Arun Valley Hydropower Development Co. Ltd.,57.0,340.0,316.0,331.0,15006.0,4835643.0,335.0,-4.0
8/24/2016,Arun Valley Hydropower Development Co. Ltd.,38.0,338.0,315.0,324.0,7157.0,2314557.0,331.0,-7.0
8/28/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,346.0,318.0,336.0,5064.0,1678818.0,324.0,12.0
8/29/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,340.0,322.0,340.0,6465.0,2164147.0,336.0,4.0
8/30/2016,Arun Valley Hydropower Development Co. Ltd.,24.0,343.0,335.0,343.0,4138.0,1401841.0,340.0,3.0
8/31/2016,Arun Valley Hydropower Development Co. Ltd.,50.0,337.0,317.0,323.0,13230.0,4270026.0,343.0,-20.0
9/1/2016,Arun Valley Hydropower Development Co. Ltd.,38.0,322.0,312.0,317.0,8824.0,2798249.0,323.0,-6.0
9/4/2016,Arun Valley Hydropower Development Co. Ltd.,30.0,339.0,313.0,339.0,15750.0,5092278.0,317.0,22.0
9/5/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,345.0,323.0,329.0,7583.0,2520992.0,339.0,-10.0
9/6/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,328.0,322.0,322.0,4247.0,1377398.0,329.0,-7.0
9/7/2016,Arun Valley Hydropower Development Co. Ltd.,20.0,327.0,315.0,322.0,8267.0,2629769.0,322.0,0.0
9/8/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,322.0,317.0,319.0,6626.0,2117446.0,322.0,-3.0
9/11/2016,Arun Valley Hydropower Development Co. Ltd.,23.0,319.0,310.0,319.0,6643.0,2083811.0,319.0,0.0
9/12/2016,Arun Valley Hydropower Development Co. Ltd.,14.0,322.0,313.0,314.0,3344.0,1062406.0,319.0,-5.0
9/14/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,319.0,311.0,317.0,14414.0,4514927.0,314.0,3.0
9/18/2016,Arun Valley Hydropower Development Co. Ltd.,30.0,321.0,310.0,316.0,9852.0,3088550.0,317.0,-1.0
9/20/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,319.0,311.0,319.0,19641.0,6205518.0,316.0,3.0
9/21/2016,Arun Valley Hydropower Development Co. Ltd.,29.0,320.0,312.0,320.0,16016.0,5053317.0,319.0,1.0
9/22/2016,Arun Valley Hydropower Development Co. Ltd.,34.0,337.0,318.0,321.0,11901.0,3842454.0,320.0,1.0
9/25/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,319.0,310.0,310.0,11747.0,3678779.0,321.0,-11.0
9/26/2016,Arun Valley Hydropower Development Co. Ltd.,28.0,316.0,308.0,312.0,12182.0,3824248.0,310.0,2.0
9/27/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,315.0,310.0,312.0,11066.0,3457884.0,312.0,0.0
9/28/2016,Arun Valley Hydropower Development Co. Ltd.,7.0,315.0,306.0,311.0,4388.0,1360102.0,312.0,-1.0
9/29/2016,Arun Valley Hydropower Development Co. Ltd.,45.0,310.0,298.0,306.0,21704.0,6580505.0,311.0,-5.0
10/2/2016,Arun Valley Hydropower Development Co. Ltd.,47.0,308.0,289.0,308.0,16525.0,4890738.0,306.0,2.0
10/3/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,306.0,300.0,305.0,18923.0,5720430.0,308.0,-3.0
10/4/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,307.0,301.0,304.0,8603.0,2624214.0,305.0,-1.0
10/5/2016,Arun Valley Hydropower Development Co. Ltd.,28.0,317.0,305.0,305.0,15217.0,4693910.0,304.0,1.0
10/6/2016,Arun Valley Hydropower Development Co. Ltd.,29.0,322.0,306.0,322.0,9330.0,2953278.0,305.0,17.0
10/16/2016,Arun Valley Hydropower Development Co. Ltd.,20.0,324.0,311.0,315.0,5959.0,1888129.0,322.0,-7.0
10/17/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,318.0,311.0,316.0,8800.0,2773422.0,315.0,1.0
10/18/2016,Arun Valley Hydropower Development Co. Ltd.,8.0,316.0,313.0,315.0,3832.0,1204503.0,316.0,-1.0
10/19/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,321.0,311.0,314.0,6093.0,1907740.0,315.0,-1.0
10/20/2016,Arun Valley Hydropower Development Co. Ltd.,20.0,315.0,310.0,314.0,8394.0,2616278.0,314.0,0.0
10/23/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,317.0,309.0,313.0,8181.0,2564535.0,314.0,-1.0
10/24/2016,Arun Valley Hydropower Development Co. Ltd.,23.0,319.0,308.0,318.0,8316.0,2614434.0,313.0,5.0
10/25/2016,Arun Valley Hydropower Development Co. Ltd.,24.0,316.0,310.0,314.0,6363.0,1997754.0,318.0,-4.0
10/26/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,314.0,312.0,314.0,5324.0,1665863.0,314.0,0.0
10/27/2016,Arun Valley Hydropower Development Co. Ltd.,19.0,320.0,312.0,318.0,2273.0,717671.0,314.0,4.0
11/3/2016,Arun Valley Hydropower Development Co. Ltd.,5.0,312.0,306.0,312.0,1642.0,509052.0,318.0,-6.0
11/7/2016,Arun Valley Hydropower Development Co. Ltd.,19.0,311.0,306.0,310.0,6544.0,2021890.0,312.0,-2.0
11/8/2016,Arun Valley Hydropower Development Co. Ltd.,12.0,312.0,306.0,307.0,7379.0,2282711.0,310.0,-3.0
11/9/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,307.0,300.0,300.0,9327.0,2829147.0,307.0,-7.0
11/10/2016,Arun Valley Hydropower Development Co. Ltd.,25.0,304.0,294.0,303.0,5246.0,1572226.0,300.0,3.0
11/13/2016,Arun Valley Hydropower Development Co. Ltd.,27.0,302.0,295.0,301.0,7990.0,2398746.0,303.0,-2.0
11/14/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,301.0,295.0,296.0,3195.0,946965.0,301.0,-5.0
11/15/2016,Arun Valley Hydropower Development Co. Ltd.,12.0,298.0,293.0,298.0,2655.0,783348.0,296.0,2.0
11/16/2016,Arun Valley Hydropower Development Co. Ltd.,18.0,296.0,290.0,290.0,5329.0,1560995.0,298.0,-8.0
11/17/2016,Arun Valley Hydropower Development Co. Ltd.,18.0,295.0,285.0,295.0,2824.0,811976.0,290.0,5.0
11/20/2016,Arun Valley Hydropower Development Co. Ltd.,7.0,295.0,280.0,280.0,1020.0,291300.0,295.0,-15.0
11/21/2016,Arun Valley Hydropower Development Co. Ltd.,40.0,284.0,266.0,270.0,19562.0,5312805.0,280.0,-10.0
11/22/2016,Arun Valley Hydropower Development Co. Ltd.,24.0,278.0,265.0,273.0,6612.0,1796366.0,270.0,3.0
11/23/2016,Arun Valley Hydropower Development Co. Ltd.,30.0,275.0,260.0,265.0,8129.0,2177601.0,273.0,-8.0
11/24/2016,Arun Valley Hydropower Development Co. Ltd.,32.0,275.0,264.0,270.0,10701.0,2866924.0,265.0,5.0
11/27/2016,Arun Valley Hydropower Development Co. Ltd.,55.0,265.0,245.0,250.0,19305.0,4833527.0,270.0,-20.0
11/28/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,270.0,232.0,270.0,5222.0,1290982.0,250.0,20.0
11/29/2016,Arun Valley Hydropower Development Co. Ltd.,31.0,280.0,255.0,280.0,7905.0,2145554.0,270.0,10.0
11/30/2016,Arun Valley Hydropower Development Co. Ltd.,42.0,291.0,272.0,290.0,21105.0,5936202.0,280.0,10.0
12/1/2016,Arun Valley Hydropower Development Co. Ltd.,34.0,290.0,272.0,272.0,9291.0,2587272.0,290.0,-18.0
12/4/2016,Arun Valley Hydropower Development Co. Ltd.,11.0,277.0,268.0,268.0,2417.0,661238.0,272.0,-4.0
12/5/2016,Arun Valley Hydropower Development Co. Ltd.,8.0,270.0,265.0,265.0,647.0,172790.0,268.0,-3.0
12/6/2016,Arun Valley Hydropower Development Co. Ltd.,21.0,270.0,260.0,270.0,4261.0,1131151.0,265.0,5.0
12/7/2016,Arun Valley Hydropower Development Co. Ltd.,15.0,270.0,267.0,268.0,4512.0,1208290.0,270.0,-2.0
12/8/2016,Arun Valley Hydropower Development Co. Ltd.,31.0,265.0,260.0,260.0,4478.0,1175753.0,268.0,-8.0
12/11/2016,Arun Valley Hydropower Development Co. Ltd.,10.0,260.0,255.0,256.0,2743.0,706381.0,260.0,-4.0
12/12/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,257.0,250.0,252.0,1745.0,440150.0,256.0,-4.0
12/14/2016,Arun Valley Hydropower Development Co. Ltd.,10.0,259.0,253.0,259.0,1778.0,455434.0,252.0,7.0
12/15/2016,Arun Valley Hydropower Development Co. Ltd.,7.0,266.0,256.0,266.0,1660.0,434130.0,259.0,7.0
12/18/2016,Arun Valley Hydropower Development Co. Ltd.,9.0,271.0,259.0,271.0,990.0,260623.0,266.0,5.0
12/19/2016,Arun Valley Hydropower Development Co. Ltd.,16.0,266.0,261.0,261.0,3187.0,838598.0,271.0,-10.0
12/20/2016,Arun Valley Hydropower Development Co. Ltd.,13.0,260.0,255.0,255.0,4813.0,1233611.0,261.0,-6.0
12/21/2016,Arun Valley Hydropower Development Co. Ltd.,23.0,258.0,250.0,253.0,3627.0,918303.0,255.0,-2.0
12/22/2016,Arun Valley Hydropower Development Co. Ltd.,5.0,255.0,246.0,255.0,344.0,86510.0,253.0,2.0
12/26/2016,Arun Valley Hydropower Development Co. Ltd.,22.0,255.0,241.0,241.0,9156.0,2243726.0,255.0,-14.0
12/27/2016,Arun Valley Hydropower Development Co. Ltd.,26.0,246.0,236.0,242.0,4439.0,1063749.0,241.0,1.0
12/28/2016,Arun Valley Hydropower Development Co. Ltd.,28.0,250.0,239.0,245.0,7568.0,1843484.0,242.0,3.0
12/29/2016,Arun Valley Hydropower Development Co. Ltd.,24.0,250.0,246.0,248.0,7942.0,1975916.0,245.0,3.0
1/1/2017,Arun Valley Hydropower Development Co. Ltd.,42.0,260.0,246.0,250.0,10091.0,2547963.0,248.0,2.0
1/2/2017,Arun Valley Hydropower Development Co. Ltd.,27.0,255.0,246.0,246.0,9057.0,2257767.0,250.0,-4.0
1/3/2017,Arun Valley Hydropower Development Co. Ltd.,25.0,255.0,242.0,255.0,7007.0,1720776.0,246.0,9.0
1/4/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,255.0,248.0,252.0,3661.0,918910.0,255.0,-3.0
1/5/2017,Arun Valley Hydropower Development Co. Ltd.,6.0,250.0,248.0,250.0,2129.0,531672.0,252.0,-2.0
1/8/2017,Arun Valley Hydropower Development Co. Ltd.,11.0,250.0,245.0,250.0,3126.0,771242.0,250.0,0.0
1/9/2017,Arun Valley Hydropower Development Co. Ltd.,5.0,252.0,248.0,252.0,336.0,83808.0,250.0,2.0
1/10/2017,Arun Valley Hydropower Development Co. Ltd.,7.0,255.0,250.0,255.0,1154.0,288950.0,252.0,3.0
1/11/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,259.0,247.0,249.0,4037.0,1014494.0,255.0,-6.0
1/12/2017,Arun Valley Hydropower Development Co. Ltd.,32.0,255.0,249.0,253.0,6482.0,1619579.0,249.0,4.0
1/15/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,252.0,247.0,247.0,2709.0,674791.0,253.0,-6.0
1/16/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,249.0,243.0,245.0,4183.0,1029037.0,247.0,-2.0
1/17/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,247.0,244.0,247.0,2049.0,501652.0,245.0,2.0
1/18/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,247.0,244.0,245.0,491.0,120479.0,247.0,-2.0
1/19/2017,Arun Valley Hydropower Development Co. Ltd.,26.0,248.0,244.0,245.0,3921.0,960241.0,245.0,0.0
