parameter_name,parameter_code,series_name,data
PM10 Inst,PM10_I,PM10 Inst,"{'value': 95.2000045776, 'datetime': '2020-03-27T07:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33, 'datetime': '2020-03-27T07:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2000007629, 'datetime': '2020-03-27T07:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.7000007629, 'datetime': '2020-03-27T07:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.1000003815, 'datetime': '2020-03-27T07:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 142.199996948, 'datetime': '2020-03-27T07:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.2000007629, 'datetime': '2020-03-27T07:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.5, 'datetime': '2020-03-27T07:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.1000022888, 'datetime': '2020-03-27T07:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.1000003815, 'datetime': '2020-03-27T07:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66, 'datetime': '2020-03-27T07:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2999992371, 'datetime': '2020-03-27T07:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2999992371, 'datetime': '2020-03-27T07:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 231, 'datetime': '2020-03-27T07:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 115.5, 'datetime': '2020-03-27T07:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 78.5999984741, 'datetime': '2020-03-27T07:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.2999992371, 'datetime': '2020-03-27T07:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.1000022888, 'datetime': '2020-03-27T07:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.4000015259, 'datetime': '2020-03-27T07:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.5, 'datetime': '2020-03-27T07:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.4000015259, 'datetime': '2020-03-27T07:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 68.7000045776, 'datetime': '2020-03-27T07:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.9000015259, 'datetime': '2020-03-27T07:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.2999992371, 'datetime': '2020-03-27T07:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 48.9000015259, 'datetime': '2020-03-27T07:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.2000007629, 'datetime': '2020-03-27T07:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46.2000007629, 'datetime': '2020-03-27T07:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7999992371, 'datetime': '2020-03-27T07:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.6000022888, 'datetime': '2020-03-27T07:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.7999992371, 'datetime': '2020-03-27T07:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 55, 'datetime': '2020-03-27T07:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2999992371, 'datetime': '2020-03-27T07:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.1000003815, 'datetime': '2020-03-27T07:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.5, 'datetime': '2020-03-27T07:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.5, 'datetime': '2020-03-27T07:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.7999992371, 'datetime': '2020-03-27T07:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46.2000007629, 'datetime': '2020-03-27T07:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 55.1000022888, 'datetime': '2020-03-27T07:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.3000011444, 'datetime': '2020-03-27T07:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.9000015259, 'datetime': '2020-03-27T07:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.6000003815, 'datetime': '2020-03-27T07:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36, 'datetime': '2020-03-27T07:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.9000015259, 'datetime': '2020-03-27T07:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7999992371, 'datetime': '2020-03-27T07:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 80, 'datetime': '2020-03-27T07:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.7000007629, 'datetime': '2020-03-27T07:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 57.2999992371, 'datetime': '2020-03-27T07:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 59.2000007629, 'datetime': '2020-03-27T07:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22, 'datetime': '2020-03-27T07:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23, 'datetime': '2020-03-27T07:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.1000003815, 'datetime': '2020-03-27T07:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66.8000030518, 'datetime': '2020-03-27T07:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.3000011444, 'datetime': '2020-03-27T07:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.9000015259, 'datetime': '2020-03-27T07:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.6000003815, 'datetime': '2020-03-27T07:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 80.8000030518, 'datetime': '2020-03-27T07:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 73.2000045776, 'datetime': '2020-03-27T07:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.7999992371, 'datetime': '2020-03-27T08:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.1000022888, 'datetime': '2020-03-27T08:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.5, 'datetime': '2020-03-27T08:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37, 'datetime': '2020-03-27T08:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27, 'datetime': '2020-03-27T08:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 55, 'datetime': '2020-03-27T08:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.7000007629, 'datetime': '2020-03-27T08:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8999996185, 'datetime': '2020-03-27T08:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 53.2000007629, 'datetime': '2020-03-27T08:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 162.800003052, 'datetime': '2020-03-27T08:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.1000003815, 'datetime': '2020-03-27T08:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27, 'datetime': '2020-03-27T08:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.7000007629, 'datetime': '2020-03-27T08:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.2000007629, 'datetime': '2020-03-27T08:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.2000007629, 'datetime': '2020-03-27T08:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.6000003815, 'datetime': '2020-03-27T08:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.6000003815, 'datetime': '2020-03-27T08:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.8000011444, 'datetime': '2020-03-27T08:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.8000011444, 'datetime': '2020-03-27T08:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.2999992371, 'datetime': '2020-03-27T08:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.5, 'datetime': '2020-03-27T08:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.6000022888, 'datetime': '2020-03-27T08:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.9000015259, 'datetime': '2020-03-27T08:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.3999996185, 'datetime': '2020-03-27T08:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.7000007629, 'datetime': '2020-03-27T08:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31, 'datetime': '2020-03-27T08:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.2000007629, 'datetime': '2020-03-27T08:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.3999996185, 'datetime': '2020-03-27T08:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-27T08:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.3000011444, 'datetime': '2020-03-27T08:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.6000022888, 'datetime': '2020-03-27T08:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.8999996185, 'datetime': '2020-03-27T08:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.3000011444, 'datetime': '2020-03-27T08:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.2000007629, 'datetime': '2020-03-27T08:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.9000015259, 'datetime': '2020-03-27T08:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.8000011444, 'datetime': '2020-03-27T08:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2000007629, 'datetime': '2020-03-27T08:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.7999992371, 'datetime': '2020-03-27T08:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7999992371, 'datetime': '2020-03-27T08:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.7000007629, 'datetime': '2020-03-27T08:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-27T08:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.2000007629, 'datetime': '2020-03-27T08:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.3999996185, 'datetime': '2020-03-27T08:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 47.9000015259, 'datetime': '2020-03-27T08:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.6000003815, 'datetime': '2020-03-27T08:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.1000003815, 'datetime': '2020-03-27T08:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.9000015259, 'datetime': '2020-03-27T08:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.7000007629, 'datetime': '2020-03-27T08:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.8000011444, 'datetime': '2020-03-27T08:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7000007629, 'datetime': '2020-03-27T08:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7999992371, 'datetime': '2020-03-27T08:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.3000011444, 'datetime': '2020-03-27T08:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.2000007629, 'datetime': '2020-03-27T08:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.5, 'datetime': '2020-03-27T08:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.1000003815, 'datetime': '2020-03-27T08:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.2000007629, 'datetime': '2020-03-27T08:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.7000007629, 'datetime': '2020-03-27T08:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-27T08:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 143, 'datetime': '2020-03-27T08:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 52.2999992371, 'datetime': '2020-03-27T08:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.4000015259, 'datetime': '2020-03-27T09:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 47.4000015259, 'datetime': '2020-03-27T09:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 91.8000030518, 'datetime': '2020-03-27T09:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.5, 'datetime': '2020-03-27T09:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 51.7000007629, 'datetime': '2020-03-27T09:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.5, 'datetime': '2020-03-27T09:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31, 'datetime': '2020-03-27T09:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.5, 'datetime': '2020-03-27T09:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.1000003815, 'datetime': '2020-03-27T09:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.7999992371, 'datetime': '2020-03-27T09:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 48, 'datetime': '2020-03-27T09:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2999992371, 'datetime': '2020-03-27T09:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.9000015259, 'datetime': '2020-03-27T09:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.7000007629, 'datetime': '2020-03-27T09:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.8000011444, 'datetime': '2020-03-27T09:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.3000011444, 'datetime': '2020-03-27T09:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.4000015259, 'datetime': '2020-03-27T09:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.1000022888, 'datetime': '2020-03-27T09:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2999992371, 'datetime': '2020-03-27T09:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.5, 'datetime': '2020-03-27T09:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.2000007629, 'datetime': '2020-03-27T09:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35, 'datetime': '2020-03-27T09:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 86.9000015259, 'datetime': '2020-03-27T09:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 65.7000045776, 'datetime': '2020-03-27T09:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 51.2000007629, 'datetime': '2020-03-27T09:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.2000007629, 'datetime': '2020-03-27T09:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.5, 'datetime': '2020-03-27T09:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 61.9000015259, 'datetime': '2020-03-27T09:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 69.5, 'datetime': '2020-03-27T09:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.8999996185, 'datetime': '2020-03-27T09:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39, 'datetime': '2020-03-27T09:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.4000015259, 'datetime': '2020-03-27T09:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.2000007629, 'datetime': '2020-03-27T09:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46.2999992371, 'datetime': '2020-03-27T09:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.6000022888, 'datetime': '2020-03-27T09:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.7999992371, 'datetime': '2020-03-27T09:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.9000015259, 'datetime': '2020-03-27T09:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 54, 'datetime': '2020-03-27T09:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.5, 'datetime': '2020-03-27T09:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-27T09:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 58.7999992371, 'datetime': '2020-03-27T09:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.5, 'datetime': '2020-03-27T09:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.6000022888, 'datetime': '2020-03-27T09:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.7000007629, 'datetime': '2020-03-27T09:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2000007629, 'datetime': '2020-03-27T09:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.5, 'datetime': '2020-03-27T09:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 114, 'datetime': '2020-03-27T09:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 62.4000015259, 'datetime': '2020-03-27T09:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 49.7999992371, 'datetime': '2020-03-27T09:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.7999992371, 'datetime': '2020-03-27T09:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-27T09:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 54, 'datetime': '2020-03-27T09:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 123.800003052, 'datetime': '2020-03-27T09:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.5, 'datetime': '2020-03-27T09:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.1000022888, 'datetime': '2020-03-27T09:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.1000003815, 'datetime': '2020-03-27T09:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.7999992371, 'datetime': '2020-03-27T09:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 80.3000030518, 'datetime': '2020-03-27T09:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 123.900001526, 'datetime': '2020-03-27T09:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 67.5999984741, 'datetime': '2020-03-27T09:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 100.099998474, 'datetime': '2020-03-27T10:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 51.2000007629, 'datetime': '2020-03-27T10:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.7999992371, 'datetime': '2020-03-27T10:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 137, 'datetime': '2020-03-27T10:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 47, 'datetime': '2020-03-27T10:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 80.5999984741, 'datetime': '2020-03-27T10:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 230.600006104, 'datetime': '2020-03-27T10:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 73.3000030518, 'datetime': '2020-03-27T10:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41, 'datetime': '2020-03-27T10:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.9000015259, 'datetime': '2020-03-27T10:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 64.9000015259, 'datetime': '2020-03-27T10:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 150.300003052, 'datetime': '2020-03-27T10:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 80, 'datetime': '2020-03-27T10:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.2000007629, 'datetime': '2020-03-27T10:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.7000007629, 'datetime': '2020-03-27T10:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.2999992371, 'datetime': '2020-03-27T10:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 77.2000045776, 'datetime': '2020-03-27T10:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 73.9000015259, 'datetime': '2020-03-27T10:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7000007629, 'datetime': '2020-03-27T10:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7999992371, 'datetime': '2020-03-27T10:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.7000007629, 'datetime': '2020-03-27T10:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 109.099998474, 'datetime': '2020-03-27T10:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 95.0999984741, 'datetime': '2020-03-27T10:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T10:23:00+00:00', 'value': 33}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.6000003815, 'datetime': '2020-03-27T10:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.6000022888, 'datetime': '2020-03-27T10:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 186.300003052, 'datetime': '2020-03-27T10:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.8000011444, 'datetime': '2020-03-27T10:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7000007629, 'datetime': '2020-03-27T10:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 57.2000007629, 'datetime': '2020-03-27T10:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.8000011444, 'datetime': '2020-03-27T10:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.7000007629, 'datetime': '2020-03-27T10:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 90, 'datetime': '2020-03-27T10:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 96.7000045776, 'datetime': '2020-03-27T10:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.5, 'datetime': '2020-03-27T10:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.7000007629, 'datetime': '2020-03-27T10:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.7000007629, 'datetime': '2020-03-27T10:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.2000007629, 'datetime': '2020-03-27T10:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 49.1000022888, 'datetime': '2020-03-27T10:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.9000015259, 'datetime': '2020-03-27T10:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T10:40:00+00:00', 'value': 30.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.6000003815, 'datetime': '2020-03-27T10:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.1000022888, 'datetime': '2020-03-27T10:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.3000011444, 'datetime': '2020-03-27T10:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 69.7000045776, 'datetime': '2020-03-27T10:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.3999996185, 'datetime': '2020-03-27T10:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.5, 'datetime': '2020-03-27T10:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.5, 'datetime': '2020-03-27T10:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44, 'datetime': '2020-03-27T10:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.3000011444, 'datetime': '2020-03-27T10:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.1000022888, 'datetime': '2020-03-27T10:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.3000011444, 'datetime': '2020-03-27T10:51:00+00:00'}"
